,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,Lush Life,Lady Gaga,spotify:track:0i6JF8OHlrX1Rxe13GbDnC,0.273,0.169,3,-10.39,0,0.0361,0.93,0,0.112,0.115,81.268,audio_features,0i6JF8OHlrX1Rxe13GbDnC,spotify:track:0i6JF8OHlrX1Rxe13GbDnC,https://api.spotify.com/v1/tracks/0i6JF8OHlrX1Rxe13GbDnC,https://api.spotify.com/v1/audio-analysis/0i6JF8OHlrX1Rxe13GbDnC,254693,3
11,Sophisticated Lady,Tony Bennett,spotify:track:5zL83mKy1UQdjBVkalcsbP,0.452,0.182,4,-12.169,0,0.0346,0.975,1.97e-05,0.126,0.219,135.839,audio_features,5zL83mKy1UQdjBVkalcsbP,spotify:track:5zL83mKy1UQdjBVkalcsbP,https://api.spotify.com/v1/tracks/5zL83mKy1UQdjBVkalcsbP,https://api.spotify.com/v1/audio-analysis/5zL83mKy1UQdjBVkalcsbP,229453,4
12,Let's Face The Music And Dance,Tony Bennett,spotify:track:0MH2uJT6XXhtm419pZn2H9,0.51,0.638,2,-6.769,1,0.056,0.705,1.38e-05,0.343,0.747,121.075,audio_features,0MH2uJT6XXhtm419pZn2H9,spotify:track:0MH2uJT6XXhtm419pZn2H9,https://api.spotify.com/v1/tracks/0MH2uJT6XXhtm419pZn2H9,https://api.spotify.com/v1/audio-analysis/0MH2uJT6XXhtm419pZn2H9,126760,4
13,But Beautiful,Tony Bennett,spotify:track:5CxkNGZFfG7eiWNWhvUC9A,0.162,0.18,7,-12.224,1,0.0329,0.939,0.00681,0.117,0.154,47.066,audio_features,5CxkNGZFfG7eiWNWhvUC9A,spotify:track:5CxkNGZFfG7eiWNWhvUC9A,https://api.spotify.com/v1/tracks/5CxkNGZFfG7eiWNWhvUC9A,https://api.spotify.com/v1/audio-analysis/5CxkNGZFfG7eiWNWhvUC9A,244080,4
14,It Don't Mean A Thing (If It Ain't Got That Swing),Tony Bennett,spotify:track:1GERVZcph8qx09OR7Wo1UV,0.544,0.778,5,-6.014,0,0.0619,0.816,0.0174,0.298,0.875,117.193,audio_features,1GERVZcph8qx09OR7Wo1UV,spotify:track:1GERVZcph8qx09OR7Wo1UV,https://api.spotify.com/v1/tracks/1GERVZcph8qx09OR7Wo1UV,https://api.spotify.com/v1/audio-analysis/1GERVZcph8qx09OR7Wo1UV,143707,4
15,Autumn Leaves,Seal,spotify:track:4t7MDCeSztYKoXiQ3gd6YB,0.289,0.199,0,-10.604,0,0.0325,0.906,5.18e-05,0.205,0.129,117.847,audio_features,4t7MDCeSztYKoXiQ3gd6YB,spotify:track:4t7MDCeSztYKoXiQ3gd6YB,https://api.spotify.com/v1/tracks/4t7MDCeSztYKoXiQ3gd6YB,https://api.spotify.com/v1/audio-analysis/4t7MDCeSztYKoXiQ3gd6YB,175154,4
16,I Put A Spell On You,Seal,spotify:track:6WNFCCxP2EMg8AAKUsLVwY,0.282,0.551,6,-5.981,0,0.0353,0.637,0.0211,0.193,0.399,172.414,audio_features,6WNFCCxP2EMg8AAKUsLVwY,spotify:track:6WNFCCxP2EMg8AAKUsLVwY,https://api.spotify.com/v1/tracks/6WNFCCxP2EMg8AAKUsLVwY,https://api.spotify.com/v1/audio-analysis/6WNFCCxP2EMg8AAKUsLVwY,175896,3
17,They Can't Take That Away From Me,Seal,spotify:track:59NNxOSHSWaINWWYsRKo10,0.629,0.556,5,-5.387,1,0.0287,0.572,0,0.0838,0.515,103.791,audio_features,59NNxOSHSWaINWWYsRKo10,spotify:track:59NNxOSHSWaINWWYsRKo10,https://api.spotify.com/v1/tracks/59NNxOSHSWaINWWYsRKo10,https://api.spotify.com/v1/audio-analysis/59NNxOSHSWaINWWYsRKo10,195566,4
18,Anyone Who Knows What Love Is,Seal,spotify:track:3An3SXaBY4iXyuLdMwoC4C,0.333,0.603,2,-5.701,1,0.0388,0.491,3.17e-05,0.0752,0.216,188.408,audio_features,3An3SXaBY4iXyuLdMwoC4C,spotify:track:3An3SXaBY4iXyuLdMwoC4C,https://api.spotify.com/v1/tracks/3An3SXaBY4iXyuLdMwoC4C,https://api.spotify.com/v1/audio-analysis/3An3SXaBY4iXyuLdMwoC4C,271268,3
19,Love For Sale,Seal,spotify:track:200ExMYtoit2JMaYHiss8g,0.485,0.565,5,-7.867,0,0.0325,0.542,7.65e-06,0.132,0.489,147.954,audio_features,200ExMYtoit2JMaYHiss8g,spotify:track:200ExMYtoit2JMaYHiss8g,https://api.spotify.com/v1/tracks/200ExMYtoit2JMaYHiss8g,https://api.spotify.com/v1/audio-analysis/200ExMYtoit2JMaYHiss8g,225249,4
20,I've Got You Under My Skin,Seal,spotify:track:1KsW0CSFLNVVrGT8CCGdCd,0.468,0.515,5,-7.092,0,0.0306,0.664,0,0.135,0.377,144.065,audio_features,1KsW0CSFLNVVrGT8CCGdCd,spotify:track:1KsW0CSFLNVVrGT8CCGdCd,https://api.spotify.com/v1/tracks/1KsW0CSFLNVVrGT8CCGdCd,https://api.spotify.com/v1/audio-analysis/1KsW0CSFLNVVrGT8CCGdCd,193787,4
21,Smile,Seal,spotify:track:60hho3C42ayQT0qcP07Zvm,0.157,0.316,8,-9.442,0,0.031,0.826,1.57e-05,0.101,0.12,166.472,audio_features,60hho3C42ayQT0qcP07Zvm,spotify:track:60hho3C42ayQT0qcP07Zvm,https://api.spotify.com/v1/tracks/60hho3C42ayQT0qcP07Zvm,https://api.spotify.com/v1/audio-analysis/60hho3C42ayQT0qcP07Zvm,270843,5
22,I'm Beginning To See The Light,Seal,spotify:track:2ScBGjleSu0EH7Vp2LcTb0,0.708,0.429,7,-6.098,0,0.0293,0.732,0,0.078,0.356,111.984,audio_features,2ScBGjleSu0EH7Vp2LcTb0,spotify:track:2ScBGjleSu0EH7Vp2LcTb0,https://api.spotify.com/v1/tracks/2ScBGjleSu0EH7Vp2LcTb0,https://api.spotify.com/v1/audio-analysis/2ScBGjleSu0EH7Vp2LcTb0,185947,4
23,It Was A Very Good Year,Seal,spotify:track:4jm5MUSsTZ8W1jh2a8j9oT,0.264,0.22,9,-9.183,0,0.0294,0.94,1.79e-05,0.224,0.0638,83.494,audio_features,4jm5MUSsTZ8W1jh2a8j9oT,spotify:track:4jm5MUSsTZ8W1jh2a8j9oT,https://api.spotify.com/v1/tracks/4jm5MUSsTZ8W1jh2a8j9oT,https://api.spotify.com/v1/audio-analysis/4jm5MUSsTZ8W1jh2a8j9oT,282385,3
24,Luck Be A Lady,Seal,spotify:track:59BGYSnsWAvNH2QYKfqfTG,0.374,0.47,7,-5.696,0,0.035,0.588,0,0.155,0.426,161.498,audio_features,59BGYSnsWAvNH2QYKfqfTG,spotify:track:59BGYSnsWAvNH2QYKfqfTG,https://api.spotify.com/v1/tracks/59BGYSnsWAvNH2QYKfqfTG,https://api.spotify.com/v1/audio-analysis/59BGYSnsWAvNH2QYKfqfTG,275577,4
25,My Funny Valentine,Seal,spotify:track:3rSygnXIRbxtJ9suj12MqW,0.346,0.22,0,-10.502,0,0.0386,0.875,0.000254,0.123,0.234,141.017,audio_features,3rSygnXIRbxtJ9suj12MqW,spotify:track:3rSygnXIRbxtJ9suj12MqW,https://api.spotify.com/v1/tracks/3rSygnXIRbxtJ9suj12MqW,https://api.spotify.com/v1/audio-analysis/3rSygnXIRbxtJ9suj12MqW,272085,4
26,Begin The Beguine,Artie Shaw,spotify:track:1H13WKDhOgwVeWzveBPTh0,0.656,0.238,2,-10.889,1,0.0377,0.938,0.134,0.292,0.616,139.774,audio_features,1H13WKDhOgwVeWzveBPTh0,spotify:track:1H13WKDhOgwVeWzveBPTh0,https://api.spotify.com/v1/tracks/1H13WKDhOgwVeWzveBPTh0,https://api.spotify.com/v1/audio-analysis/1H13WKDhOgwVeWzveBPTh0,194933,4
27,Let The Good Times Roll,Quincy Jones,spotify:track:2dFJA0ZQ2OjA8TWjEV6P5n,0.611,0.704,2,-6.477,0,0.115,0.315,0,0.385,0.771,106.749,audio_features,2dFJA0ZQ2OjA8TWjEV6P5n,spotify:track:2dFJA0ZQ2OjA8TWjEV6P5n,https://api.spotify.com/v1/tracks/2dFJA0ZQ2OjA8TWjEV6P5n,https://api.spotify.com/v1/audio-analysis/2dFJA0ZQ2OjA8TWjEV6P5n,175733,4
28,"Sing, Sing, Sing",Benny Goodman,spotify:track:5L8ta4ECl5zeA6bGqY7G38,0.62,0.67,2,-11.575,0,0.0591,0.853,0.896,0.156,0.295,113.492,audio_features,5L8ta4ECl5zeA6bGqY7G38,spotify:track:5L8ta4ECl5zeA6bGqY7G38,https://api.spotify.com/v1/tracks/5L8ta4ECl5zeA6bGqY7G38,https://api.spotify.com/v1/audio-analysis/5L8ta4ECl5zeA6bGqY7G38,520293,4
29,Let's Fall In Love,Ann Hampton Callaway,spotify:track:1b9gNirS4wUJwYg8X8l9jK,0.467,0.282,8,-13.806,1,0.0595,0.79,3.02e-06,0.138,0.647,136.925,audio_features,1b9gNirS4wUJwYg8X8l9jK,spotify:track:1b9gNirS4wUJwYg8X8l9jK,https://api.spotify.com/v1/tracks/1b9gNirS4wUJwYg8X8l9jK,https://api.spotify.com/v1/audio-analysis/1b9gNirS4wUJwYg8X8l9jK,166960,4
30,Four Brothers,Art Pepper,spotify:track:2cOSF20k8VkEoXllO0PsbG,0.492,0.583,8,-9.927,1,0.19,0.673,2.38e-06,0.201,0.798,73.64,audio_features,2cOSF20k8VkEoXllO0PsbG,spotify:track:2cOSF20k8VkEoXllO0PsbG,https://api.spotify.com/v1/tracks/2cOSF20k8VkEoXllO0PsbG,https://api.spotify.com/v1/audio-analysis/2cOSF20k8VkEoXllO0PsbG,178533,4
31,Just One Of Those Things,George Benson,spotify:track:6L1Y0Lt8pGmdZI0YiFEYMN,0.608,0.578,5,-6.764,0,0.0951,0.506,3.58e-05,0.28,0.745,133.069,audio_features,6L1Y0Lt8pGmdZI0YiFEYMN,spotify:track:6L1Y0Lt8pGmdZI0YiFEYMN,https://api.spotify.com/v1/tracks/6L1Y0Lt8pGmdZI0YiFEYMN,https://api.spotify.com/v1/audio-analysis/6L1Y0Lt8pGmdZI0YiFEYMN,162080,1
32,Mack the Knife,Bobby Darin,spotify:track:0YTgZJfVLmJ0b8XAMZKRKg,0.549,0.529,3,-12.291,0,0.108,0.76,0,0.206,0.464,82.755,audio_features,0YTgZJfVLmJ0b8XAMZKRKg,spotify:track:0YTgZJfVLmJ0b8XAMZKRKg,https://api.spotify.com/v1/tracks/0YTgZJfVLmJ0b8XAMZKRKg,https://api.spotify.com/v1/audio-analysis/0YTgZJfVLmJ0b8XAMZKRKg,184333,4
33,My Kind of Girl,Michael Bublé,spotify:track:13QWQQW83ZMO1k8EDucqgZ,0.591,0.515,6,-6.004,1,0.0335,0.36,0,0.0723,0.562,113.994,audio_features,13QWQQW83ZMO1k8EDucqgZ,spotify:track:13QWQQW83ZMO1k8EDucqgZ,https://api.spotify.com/v1/tracks/13QWQQW83ZMO1k8EDucqgZ,https://api.spotify.com/v1/audio-analysis/13QWQQW83ZMO1k8EDucqgZ,246440,4
34,You Make Me Feel so Young,Michael Bublé,spotify:track:1B8RSIxmwcjad7XUJjeCK2,0.508,0.537,9,-4.732,1,0.0441,0.702,0,0.362,0.644,129.865,audio_features,1B8RSIxmwcjad7XUJjeCK2,spotify:track:1B8RSIxmwcjad7XUJjeCK2,https://api.spotify.com/v1/tracks/1B8RSIxmwcjad7XUJjeCK2,https://api.spotify.com/v1/audio-analysis/1B8RSIxmwcjad7XUJjeCK2,185693,4
35,The Way You Look Tonight,John Tesh,spotify:track:5bPP3dipQpkbP5N4vlB8nW,0.635,0.516,8,-5.947,1,0.0332,0.412,1.34e-06,0.0977,0.372,127.895,audio_features,5bPP3dipQpkbP5N4vlB8nW,spotify:track:5bPP3dipQpkbP5N4vlB8nW,https://api.spotify.com/v1/tracks/5bPP3dipQpkbP5N4vlB8nW,https://api.spotify.com/v1/audio-analysis/5bPP3dipQpkbP5N4vlB8nW,271787,4
36,Ain't That A Kick In The Head,Dean Martin,spotify:track:7D2jhjVZsU4NXO8HxVG3aA,0.594,0.399,2,-10.012,1,0.0549,0.773,0,0.366,0.83,131.797,audio_features,7D2jhjVZsU4NXO8HxVG3aA,spotify:track:7D2jhjVZsU4NXO8HxVG3aA,https://api.spotify.com/v1/tracks/7D2jhjVZsU4NXO8HxVG3aA,https://api.spotify.com/v1/audio-analysis/7D2jhjVZsU4NXO8HxVG3aA,151227,4
37,"Jack, You're Dead!",Joe Jackson,spotify:track:1EbSCkFjbaTncuamPWPq11,0.627,0.565,5,-7.354,1,0.0859,0.464,9.7e-05,0.0706,0.687,106.15,audio_features,1EbSCkFjbaTncuamPWPq11,spotify:track:1EbSCkFjbaTncuamPWPq11,https://api.spotify.com/v1/tracks/1EbSCkFjbaTncuamPWPq11,https://api.spotify.com/v1/audio-analysis/1EbSCkFjbaTncuamPWPq11,167667,4
38,Fly Me To The Moon (In Other Words),Frank Sinatra,spotify:track:5b7OgznPJJr1vHNYGyvxau,0.668,0.26,7,-14.256,1,0.0523,0.453,0,0.0621,0.368,119.416,audio_features,5b7OgznPJJr1vHNYGyvxau,spotify:track:5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau,https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau,147000,4
39,Chattanooga Choo Choo,Ray Charles,spotify:track:2Gc9bWBR3xUmx6Eipig1Bu,0.423,0.715,5,-2.263,1,0.0394,0.799,0,0.0718,0.551,113.616,audio_features,2Gc9bWBR3xUmx6Eipig1Bu,spotify:track:2Gc9bWBR3xUmx6Eipig1Bu,https://api.spotify.com/v1/tracks/2Gc9bWBR3xUmx6Eipig1Bu,https://api.spotify.com/v1/audio-analysis/2Gc9bWBR3xUmx6Eipig1Bu,182827,4
40,Come Dance With Me / Come Fly With Me,Barry Manilow,spotify:track:7AzgvmWA3tTtv3LhG8VlaC,0.412,0.566,2,-6.471,0,0.0345,0.54,0,0.158,0.645,142.655,audio_features,7AzgvmWA3tTtv3LhG8VlaC,spotify:track:7AzgvmWA3tTtv3LhG8VlaC,https://api.spotify.com/v1/tracks/7AzgvmWA3tTtv3LhG8VlaC,https://api.spotify.com/v1/audio-analysis/7AzgvmWA3tTtv3LhG8VlaC,180600,4
41,Dream A Little Dream Of Me,Ella Fitzgerald,spotify:track:3Bbbz0IGORWZSLf9UqsAL4,0.631,0.127,0,-15.333,1,0.0949,0.939,0,0.0732,0.322,76.559,audio_features,3Bbbz0IGORWZSLf9UqsAL4,spotify:track:3Bbbz0IGORWZSLf9UqsAL4,https://api.spotify.com/v1/tracks/3Bbbz0IGORWZSLf9UqsAL4,https://api.spotify.com/v1/audio-analysis/3Bbbz0IGORWZSLf9UqsAL4,182267,4
42,La vie en rose,Louis Armstrong,spotify:track:5IIybI1oiOCY3DRUrpQ7zA,0.584,0.0789,0,-12.905,1,0.051,0.884,0.00705,0.0876,0.319,70.886,audio_features,5IIybI1oiOCY3DRUrpQ7zA,spotify:track:5IIybI1oiOCY3DRUrpQ7zA,https://api.spotify.com/v1/tracks/5IIybI1oiOCY3DRUrpQ7zA,https://api.spotify.com/v1/audio-analysis/5IIybI1oiOCY3DRUrpQ7zA,206827,4
43,"Theme From New York, New York - 2008 Remastered",Frank Sinatra,spotify:track:0K2WjMLZYr09LKwurGRYRE,0.312,0.497,2,-6.95,1,0.0309,0.587,0,0.246,0.546,94.311,audio_features,0K2WjMLZYr09LKwurGRYRE,spotify:track:0K2WjMLZYr09LKwurGRYRE,https://api.spotify.com/v1/tracks/0K2WjMLZYr09LKwurGRYRE,https://api.spotify.com/v1/audio-analysis/0K2WjMLZYr09LKwurGRYRE,204907,4
44,Moondance,Michael Bublé,spotify:track:25Yzff59UGjz7wNWmjM39h,0.583,0.614,2,-5.816,0,0.0737,0.627,0,0.401,0.482,140.736,audio_features,25Yzff59UGjz7wNWmjM39h,spotify:track:25Yzff59UGjz7wNWmjM39h,https://api.spotify.com/v1/tracks/25Yzff59UGjz7wNWmjM39h,https://api.spotify.com/v1/audio-analysis/25Yzff59UGjz7wNWmjM39h,251867,4
45,Beyond the Sea,Bobby Darin,spotify:track:3KzgdYUlqV6TOG7JCmx2Wg,0.521,0.516,2,-7.456,0,0.0369,0.723,0,0.257,0.569,136.483,audio_features,3KzgdYUlqV6TOG7JCmx2Wg,spotify:track:3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/tracks/3KzgdYUlqV6TOG7JCmx2Wg,https://api.spotify.com/v1/audio-analysis/3KzgdYUlqV6TOG7JCmx2Wg,172480,4
46,Perhaps,Oscar D'León,spotify:track:5crzhw9xiWFMF2NDZzk6eb,0.667,0.485,4,-7.164,0,0.0602,0.449,2.33e-06,0.0716,0.768,119.161,audio_features,5crzhw9xiWFMF2NDZzk6eb,spotify:track:5crzhw9xiWFMF2NDZzk6eb,https://api.spotify.com/v1/tracks/5crzhw9xiWFMF2NDZzk6eb,https://api.spotify.com/v1/audio-analysis/5crzhw9xiWFMF2NDZzk6eb,149987,4
47,L-O-V-E - Remastered,Nat King Cole,spotify:track:6OHPdG4tYiHRPUHwf68nRU,0.451,0.187,11,-14.762,0,0.0928,0.694,0,0.0792,0.728,157.47,audio_features,6OHPdG4tYiHRPUHwf68nRU,spotify:track:6OHPdG4tYiHRPUHwf68nRU,https://api.spotify.com/v1/tracks/6OHPdG4tYiHRPUHwf68nRU,https://api.spotify.com/v1/audio-analysis/6OHPdG4tYiHRPUHwf68nRU,153467,4
48,I Could Write a Book,"Harry Connick, Jr.",spotify:track:2zSnnXvex1yMcPUn4mg27H,0.453,0.228,0,-13.907,1,0.0444,0.736,1.32e-06,0.193,0.471,127.497,audio_features,2zSnnXvex1yMcPUn4mg27H,spotify:track:2zSnnXvex1yMcPUn4mg27H,https://api.spotify.com/v1/tracks/2zSnnXvex1yMcPUn4mg27H,https://api.spotify.com/v1/audio-analysis/2zSnnXvex1yMcPUn4mg27H,147067,4
49,In The Mood,Glenn Miller,spotify:track:5sj197xVLlMuwxgSCXYEkU,0.538,0.342,8,-12.716,1,0.099,0.931,0.0815,0.0786,0.862,162.538,audio_features,5sj197xVLlMuwxgSCXYEkU,spotify:track:5sj197xVLlMuwxgSCXYEkU,https://api.spotify.com/v1/tracks/5sj197xVLlMuwxgSCXYEkU,https://api.spotify.com/v1/audio-analysis/5sj197xVLlMuwxgSCXYEkU,216160,4
50,Hello Young Lovers,Kevin Spacey,spotify:track:6z7XRy3SfGlE1fnEOftTSJ,0.554,0.646,2,-6.754,1,0.106,0.325,0,0.189,0.672,75.352,audio_features,6z7XRy3SfGlE1fnEOftTSJ,spotify:track:6z7XRy3SfGlE1fnEOftTSJ,https://api.spotify.com/v1/tracks/6z7XRy3SfGlE1fnEOftTSJ,https://api.spotify.com/v1/audio-analysis/6z7XRy3SfGlE1fnEOftTSJ,111787,3
51,Feeling Good,Michael Bublé,spotify:track:1AM8QdDFZMq6SrrqUnuQ9P,0.535,0.548,1,-6.51,1,0.037,0.533,1.48e-06,0.123,0.477,115.144,audio_features,1AM8QdDFZMq6SrrqUnuQ9P,spotify:track:1AM8QdDFZMq6SrrqUnuQ9P,https://api.spotify.com/v1/tracks/1AM8QdDFZMq6SrrqUnuQ9P,https://api.spotify.com/v1/audio-analysis/1AM8QdDFZMq6SrrqUnuQ9P,237333,3
52,Are You Havin' Any Fun?,Tony Bennett,spotify:track:7uv1H2DoWiGnxTWMV6B5qV,0.514,0.499,0,-8.474,1,0.084,0.732,0,0.177,0.719,138.135,audio_features,7uv1H2DoWiGnxTWMV6B5qV,spotify:track:7uv1H2DoWiGnxTWMV6B5qV,https://api.spotify.com/v1/tracks/7uv1H2DoWiGnxTWMV6B5qV,https://api.spotify.com/v1/audio-analysis/7uv1H2DoWiGnxTWMV6B5qV,163747,3
53,At Last,Etta James,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,0.274,0.348,5,-8.631,1,0.0293,0.547,0.0133,0.334,0.328,87.43,audio_features,4Hhv2vrOTy89HFRcjU3QOx,spotify:track:4Hhv2vrOTy89HFRcjU3QOx,https://api.spotify.com/v1/tracks/4Hhv2vrOTy89HFRcjU3QOx,https://api.spotify.com/v1/audio-analysis/4Hhv2vrOTy89HFRcjU3QOx,179693,3
54,"Theme From New York, New York - 2008 Remastered",Frank Sinatra,spotify:track:0K2WjMLZYr09LKwurGRYRE,0.312,0.497,2,-6.95,1,0.0309,0.587,0,0.246,0.546,94.311,audio_features,0K2WjMLZYr09LKwurGRYRE,spotify:track:0K2WjMLZYr09LKwurGRYRE,https://api.spotify.com/v1/tracks/0K2WjMLZYr09LKwurGRYRE,https://api.spotify.com/v1/audio-analysis/0K2WjMLZYr09LKwurGRYRE,204907,4
55,I've Got You Under My Skin,Oscar D'León,spotify:track:5hTSqUaF7YMWpy8ZcIU1ac,0.568,0.444,3,-7.888,1,0.0334,0.46,0,0.127,0.641,126.059,audio_features,5hTSqUaF7YMWpy8ZcIU1ac,spotify:track:5hTSqUaF7YMWpy8ZcIU1ac,https://api.spotify.com/v1/tracks/5hTSqUaF7YMWpy8ZcIU1ac,https://api.spotify.com/v1/audio-analysis/5hTSqUaF7YMWpy8ZcIU1ac,228613,4
56,Fly Me to the Moon,Oscar D'León,spotify:track:55tM6HIE0SUJC3TQ6LO62j,0.575,0.496,7,-8.037,1,0.0445,0.512,0,0.0855,0.588,135.17,audio_features,55tM6HIE0SUJC3TQ6LO62j,spotify:track:55tM6HIE0SUJC3TQ6LO62j,https://api.spotify.com/v1/tracks/55tM6HIE0SUJC3TQ6LO62j,https://api.spotify.com/v1/audio-analysis/55tM6HIE0SUJC3TQ6LO62j,131440,4
57,Volare,Oscar D'León,spotify:track:5tvkwhlKxER252y4WYxp1I,0.568,0.542,9,-6.477,0,0.0409,0.627,0,0.323,0.566,119.597,audio_features,5tvkwhlKxER252y4WYxp1I,spotify:track:5tvkwhlKxER252y4WYxp1I,https://api.spotify.com/v1/tracks/5tvkwhlKxER252y4WYxp1I,https://api.spotify.com/v1/audio-analysis/5tvkwhlKxER252y4WYxp1I,247147,4
58,I Did It My Way,Oscar D'León,spotify:track:4yiJNRHSwdKZisuYXQ62Ic,0.546,0.39,2,-9.018,1,0.0314,0.346,0,0.106,0.295,76.021,audio_features,4yiJNRHSwdKZisuYXQ62Ic,spotify:track:4yiJNRHSwdKZisuYXQ62Ic,https://api.spotify.com/v1/tracks/4yiJNRHSwdKZisuYXQ62Ic,https://api.spotify.com/v1/audio-analysis/4yiJNRHSwdKZisuYXQ62Ic,274453,4
