,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
58,Galti Se Mistake,Pritam,spotify:track:7gFu2zjthH2zPbyl4uHLpr,0.438,0.797,11,-4.395,0,0.227,0.0173,0,0.164,0.71,195.237,audio_features,7gFu2zjthH2zPbyl4uHLpr,spotify:track:7gFu2zjthH2zPbyl4uHLpr,https://api.spotify.com/v1/tracks/7gFu2zjthH2zPbyl4uHLpr,https://api.spotify.com/v1/audio-analysis/7gFu2zjthH2zPbyl4uHLpr,203077,3
59,Aashiq Surrender Hua,Amaal Mallik,spotify:track:0mNeOrlNl8zvnBxhElDmjf,0.672,0.961,8,-3.44,1,0.243,0.141,0,0.0741,0.773,129.987,audio_features,0mNeOrlNl8zvnBxhElDmjf,spotify:track:0mNeOrlNl8zvnBxhElDmjf,https://api.spotify.com/v1/tracks/0mNeOrlNl8zvnBxhElDmjf,https://api.spotify.com/v1/audio-analysis/0mNeOrlNl8zvnBxhElDmjf,250216,4
60,Badri Ki Dulhania (Title Track),Dev Negi,spotify:track:2xbvLQBFW7E9232BwMBljb,0.759,0.952,2,-2.837,1,0.123,0.105,0,0.0693,0.812,128.039,audio_features,2xbvLQBFW7E9232BwMBljb,spotify:track:2xbvLQBFW7E9232BwMBljb,https://api.spotify.com/v1/tracks/2xbvLQBFW7E9232BwMBljb,https://api.spotify.com/v1/audio-analysis/2xbvLQBFW7E9232BwMBljb,206859,4
61,Teri Meri Kahaani,Arijit Singh,spotify:track:14eFqoEf1NBm7kh2jWc3TU,0.601,0.802,3,-6.537,0,0.0372,0.158,1.45e-06,0.314,0.345,109.989,audio_features,14eFqoEf1NBm7kh2jWc3TU,spotify:track:14eFqoEf1NBm7kh2jWc3TU,https://api.spotify.com/v1/tracks/14eFqoEf1NBm7kh2jWc3TU,https://api.spotify.com/v1/audio-analysis/14eFqoEf1NBm7kh2jWc3TU,331444,4
62,Tera Ban Jaunga,Akhil Sachdeva,spotify:track:3oWxFNsXstcancCR1wODR4,0.605,0.53,11,-6.346,1,0.0246,0.821,0,0.131,0.397,93.95,audio_features,3oWxFNsXstcancCR1wODR4,spotify:track:3oWxFNsXstcancCR1wODR4,https://api.spotify.com/v1/tracks/3oWxFNsXstcancCR1wODR4,https://api.spotify.com/v1/audio-analysis/3oWxFNsXstcancCR1wODR4,236437,4
63,Tujh Mein Rab Dikhta Hai - Ii,Shreya Ghoshal,spotify:track:4Q3oEhpsDommo2naYhCpAl,0.334,0.3,2,-12.359,0,0.0377,0.863,1.62e-06,0.195,0.158,147.076,audio_features,4Q3oEhpsDommo2naYhCpAl,spotify:track:4Q3oEhpsDommo2naYhCpAl,https://api.spotify.com/v1/tracks/4Q3oEhpsDommo2naYhCpAl,https://api.spotify.com/v1/audio-analysis/4Q3oEhpsDommo2naYhCpAl,101799,4
64,Tum Hi Ho,Arijit Singh,spotify:track:56zZ48jdyY2oDXHVnwg5Di,0.528,0.449,5,-6.25,0,0.025,0.785,0,0.122,0.317,94.058,audio_features,56zZ48jdyY2oDXHVnwg5Di,spotify:track:56zZ48jdyY2oDXHVnwg5Di,https://api.spotify.com/v1/tracks/56zZ48jdyY2oDXHVnwg5Di,https://api.spotify.com/v1/audio-analysis/56zZ48jdyY2oDXHVnwg5Di,261974,4
65,O Saathi,Atif Aslam,spotify:track:6fScgF2Y63ScU73nYju0ny,0.481,0.496,8,-7.421,1,0.0262,0.588,0,0.132,0.453,89.839,audio_features,6fScgF2Y63ScU73nYju0ny,spotify:track:6fScgF2Y63ScU73nYju0ny,https://api.spotify.com/v1/tracks/6fScgF2Y63ScU73nYju0ny,https://api.spotify.com/v1/audio-analysis/6fScgF2Y63ScU73nYju0ny,251819,4
66,"Pachtaoge (From ""Jaani Ve"")",Arijit Singh,spotify:track:5QVHNa0ppJUOoqSd36ovQS,0.515,0.691,5,-4.028,0,0.0344,0.624,0,0.121,0.484,169.521,audio_features,5QVHNa0ppJUOoqSd36ovQS,spotify:track:5QVHNa0ppJUOoqSd36ovQS,https://api.spotify.com/v1/tracks/5QVHNa0ppJUOoqSd36ovQS,https://api.spotify.com/v1/audio-analysis/5QVHNa0ppJUOoqSd36ovQS,226789,3
67,Phir Bhi Tumko Chaahunga,Mithoon,spotify:track:35P2Xal9x3GAdOHytyEUFe,0.527,0.525,1,-8.106,1,0.0337,0.876,1.41e-05,0.172,0.257,99.638,audio_features,35P2Xal9x3GAdOHytyEUFe,spotify:track:35P2Xal9x3GAdOHytyEUFe,https://api.spotify.com/v1/tracks/35P2Xal9x3GAdOHytyEUFe,https://api.spotify.com/v1/audio-analysis/35P2Xal9x3GAdOHytyEUFe,351588,4
68,Aaj Ki Party,Pritam,spotify:track:1vmQPVE7vbgSZ12C8MlKX8,0.556,0.926,10,-6.375,0,0.329,0.196,0,0.0451,0.707,102.009,audio_features,1vmQPVE7vbgSZ12C8MlKX8,spotify:track:1vmQPVE7vbgSZ12C8MlKX8,https://api.spotify.com/v1/tracks/1vmQPVE7vbgSZ12C8MlKX8,https://api.spotify.com/v1/audio-analysis/1vmQPVE7vbgSZ12C8MlKX8,280594,3
69,"Ek Do Teen (From ""Baaghi 2"")",Shreya Ghoshal,spotify:track:6WGzckjnXgGvcTmCcETgIb,0.666,0.919,10,-5.389,0,0.0661,0.0491,5.73e-06,0.531,0.644,102.756,audio_features,6WGzckjnXgGvcTmCcETgIb,spotify:track:6WGzckjnXgGvcTmCcETgIb,https://api.spotify.com/v1/tracks/6WGzckjnXgGvcTmCcETgIb,https://api.spotify.com/v1/audio-analysis/6WGzckjnXgGvcTmCcETgIb,243603,3
70,"Naah Goriye (From ""Bala"")",B Praak,spotify:track:1CM4rFDU9q4EoLy2K44qE6,0.823,0.765,2,-1.695,0,0.0633,0.464,0,0.0601,0.715,99.96,audio_features,1CM4rFDU9q4EoLy2K44qE6,spotify:track:1CM4rFDU9q4EoLy2K44qE6,https://api.spotify.com/v1/tracks/1CM4rFDU9q4EoLy2K44qE6,https://api.spotify.com/v1/audio-analysis/1CM4rFDU9q4EoLy2K44qE6,184618,4
71,Ghar More Pardesiya,Pritam,spotify:track:1bx6spmieE655BQvWdTYKA,0.703,0.982,4,-3.466,1,0.118,0.394,0.000939,0.109,0.697,110.03,audio_features,1bx6spmieE655BQvWdTYKA,spotify:track:1bx6spmieE655BQvWdTYKA,https://api.spotify.com/v1/tracks/1bx6spmieE655BQvWdTYKA,https://api.spotify.com/v1/audio-analysis/1bx6spmieE655BQvWdTYKA,319636,4
72,High Rated Gabru,Guru Randhawa,spotify:track:60uVumQU74E83X5dbLHKhN,0.732,0.781,2,-2.98,0,0.0812,0.357,0,0.2,0.842,91.907,audio_features,60uVumQU74E83X5dbLHKhN,spotify:track:60uVumQU74E83X5dbLHKhN,https://api.spotify.com/v1/tracks/60uVumQU74E83X5dbLHKhN,https://api.spotify.com/v1/audio-analysis/60uVumQU74E83X5dbLHKhN,213933,4
73,Mere Naam Tu,Abhay Jodhpurkar,spotify:track:5fZ0oNVVUQe11KGpgcDCrY,0.382,0.398,1,-10.026,0,0.0373,0.698,0.000216,0.111,0.313,179.649,audio_features,5fZ0oNVVUQe11KGpgcDCrY,spotify:track:5fZ0oNVVUQe11KGpgcDCrY,https://api.spotify.com/v1/tracks/5fZ0oNVVUQe11KGpgcDCrY,https://api.spotify.com/v1/audio-analysis/5fZ0oNVVUQe11KGpgcDCrY,338593,3
74,"Dekhte Dekhte (From ""Batti Gul Meter Chalu"")",Atif Aslam,spotify:track:0Iz4CkptElGHo16r797Jsb,0.799,0.828,9,-4.846,0,0.0782,0.424,0,0.145,0.627,105.04,audio_features,0Iz4CkptElGHo16r797Jsb,spotify:track:0Iz4CkptElGHo16r797Jsb,https://api.spotify.com/v1/tracks/0Iz4CkptElGHo16r797Jsb,https://api.spotify.com/v1/audio-analysis/0Iz4CkptElGHo16r797Jsb,256271,4
75,Soni De Nakhre,Wajid,spotify:track:4tBMbRwLJa5BjwJ6FrBlks,0.829,0.852,6,-5.4,1,0.0477,0.00698,0.000278,0.055,0.912,131.989,audio_features,4tBMbRwLJa5BjwJ6FrBlks,spotify:track:4tBMbRwLJa5BjwJ6FrBlks,https://api.spotify.com/v1/tracks/4tBMbRwLJa5BjwJ6FrBlks,https://api.spotify.com/v1/audio-analysis/4tBMbRwLJa5BjwJ6FrBlks,261013,4
76,Prem Ratan Dhan Payo,Palak Muchhal,spotify:track:5HGXuAy0YA1GBRkAny0cvV,0.451,0.922,11,-6.26,1,0.216,0.48,3.65e-05,0.0616,0.495,92.409,audio_features,5HGXuAy0YA1GBRkAny0cvV,spotify:track:5HGXuAy0YA1GBRkAny0cvV,https://api.spotify.com/v1/tracks/5HGXuAy0YA1GBRkAny0cvV,https://api.spotify.com/v1/audio-analysis/5HGXuAy0YA1GBRkAny0cvV,319343,4
77,Dil Chori,Yo Yo Honey Singh,spotify:track:6zojSFiUNySBy3Kd1JVCXb,0.765,0.89,5,-4.608,0,0.0824,0.502,0,0.0423,0.918,99.961,audio_features,6zojSFiUNySBy3Kd1JVCXb,spotify:track:6zojSFiUNySBy3Kd1JVCXb,https://api.spotify.com/v1/tracks/6zojSFiUNySBy3Kd1JVCXb,https://api.spotify.com/v1/audio-analysis/6zojSFiUNySBy3Kd1JVCXb,226696,4
78,Aashiq Banaya Aapne,Himesh Reshammiya,spotify:track:4EJSB1r2u1mwmBJ8UOuq1F,0.573,0.746,11,-6.108,0,0.0513,0.142,1.63e-05,0.277,0.508,105.064,audio_features,4EJSB1r2u1mwmBJ8UOuq1F,spotify:track:4EJSB1r2u1mwmBJ8UOuq1F,https://api.spotify.com/v1/tracks/4EJSB1r2u1mwmBJ8UOuq1F,https://api.spotify.com/v1/audio-analysis/4EJSB1r2u1mwmBJ8UOuq1F,222676,4
79,Tip Tip Barsa Paani,Alka Yagnik,spotify:track:0VPVC9SAd50YMPhHfCz7F6,0.602,0.874,5,-8.529,0,0.0377,0.521,0.0313,0.113,0.691,103.198,audio_features,0VPVC9SAd50YMPhHfCz7F6,spotify:track:0VPVC9SAd50YMPhHfCz7F6,https://api.spotify.com/v1/tracks/0VPVC9SAd50YMPhHfCz7F6,https://api.spotify.com/v1/audio-analysis/0VPVC9SAd50YMPhHfCz7F6,363013,4
80,Sanam Re,Mithoon,spotify:track:0CVfovmUv7BnemOyTtOcbL,0.581,0.71,7,-4.961,0,0.0374,0.395,0,0.137,0.755,111.969,audio_features,0CVfovmUv7BnemOyTtOcbL,spotify:track:0CVfovmUv7BnemOyTtOcbL,https://api.spotify.com/v1/tracks/0CVfovmUv7BnemOyTtOcbL,https://api.spotify.com/v1/audio-analysis/0CVfovmUv7BnemOyTtOcbL,308714,4
81,Jab Koi Baat - Recreated,Atif Aslam,spotify:track:43GfQ1SC17rBWiHkOtdwK8,0.667,0.621,5,-5.697,1,0.0271,0.47,4.15e-05,0.13,0.451,106.032,audio_features,43GfQ1SC17rBWiHkOtdwK8,spotify:track:43GfQ1SC17rBWiHkOtdwK8,https://api.spotify.com/v1/tracks/43GfQ1SC17rBWiHkOtdwK8,https://api.spotify.com/v1/audio-analysis/43GfQ1SC17rBWiHkOtdwK8,192229,4
82,"Sanu Ek Pal Chain (From ""Raid"")",Rahat Fateh Ali Khan,spotify:track:4wANB882g1ZhF2V8ugksY1,0.71,0.813,7,-6.099,1,0.0381,0.545,1.68e-05,0.105,0.847,139.998,audio_features,4wANB882g1ZhF2V8ugksY1,spotify:track:4wANB882g1ZhF2V8ugksY1,https://api.spotify.com/v1/tracks/4wANB882g1ZhF2V8ugksY1,https://api.spotify.com/v1/audio-analysis/4wANB882g1ZhF2V8ugksY1,210346,4
83,Selfie Le Le Re,Pritam,spotify:track:0Zz7AEZfBKP2U7sO0WJKER,0.725,0.938,11,-3.62,0,0.188,0.186,0,0.334,0.938,129.931,audio_features,0Zz7AEZfBKP2U7sO0WJKER,spotify:track:0Zz7AEZfBKP2U7sO0WJKER,https://api.spotify.com/v1/tracks/0Zz7AEZfBKP2U7sO0WJKER,https://api.spotify.com/v1/audio-analysis/0Zz7AEZfBKP2U7sO0WJKER,297651,4
84,"Jeena Jeena (From ""Badlapur"")",Atif Aslam,spotify:track:5ZhKD46Q7mhsl0awl7ZMJc,0.677,0.318,5,-9.196,1,0.028,0.775,0,0.118,0.585,104.983,audio_features,5ZhKD46Q7mhsl0awl7ZMJc,spotify:track:5ZhKD46Q7mhsl0awl7ZMJc,https://api.spotify.com/v1/tracks/5ZhKD46Q7mhsl0awl7ZMJc,https://api.spotify.com/v1/audio-analysis/5ZhKD46Q7mhsl0awl7ZMJc,228969,4
85,Woh Lamhe Woh Baatein,Atif Aslam,spotify:track:3pE3QvVrRLyno5TwEBDRFo,0.464,0.822,8,-4.827,0,0.0662,0.135,0.000449,0.0898,0.407,89.761,audio_features,3pE3QvVrRLyno5TwEBDRFo,spotify:track:3pE3QvVrRLyno5TwEBDRFo,https://api.spotify.com/v1/tracks/3pE3QvVrRLyno5TwEBDRFo,https://api.spotify.com/v1/audio-analysis/3pE3QvVrRLyno5TwEBDRFo,320040,4
86,Enna Sona,A.R. Rahman,spotify:track:6bdpj89aYEBjhpsenXAsmO,0.717,0.416,7,-9.875,0,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,audio_features,6bdpj89aYEBjhpsenXAsmO,spotify:track:6bdpj89aYEBjhpsenXAsmO,https://api.spotify.com/v1/tracks/6bdpj89aYEBjhpsenXAsmO,https://api.spotify.com/v1/audio-analysis/6bdpj89aYEBjhpsenXAsmO,213632,4
87,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",Tony Kakkar,spotify:track:7ofWUKeNCUw1P64ArIwG9b,0.8,0.972,10,-2.053,0,0.0405,0.15,0.00337,0.351,0.694,110.054,audio_features,7ofWUKeNCUw1P64ArIwG9b,spotify:track:7ofWUKeNCUw1P64ArIwG9b,https://api.spotify.com/v1/tracks/7ofWUKeNCUw1P64ArIwG9b,https://api.spotify.com/v1/audio-analysis/7ofWUKeNCUw1P64ArIwG9b,177383,4
88,"Ankhiyon Se Goli Mare (From ""Pati Patni Aur Woh"")",Mika Singh,spotify:track:16NMvEYAus3qS1czInNNZl,0.818,0.972,2,-3.276,1,0.0802,0.318,3.72e-06,0.875,0.668,110.036,audio_features,16NMvEYAus3qS1czInNNZl,spotify:track:16NMvEYAus3qS1czInNNZl,https://api.spotify.com/v1/tracks/16NMvEYAus3qS1czInNNZl,https://api.spotify.com/v1/audio-analysis/16NMvEYAus3qS1czInNNZl,206913,4
89,Thumka,Yo Yo Honey Singh,spotify:track:65sp1itT9abmQJwSI4Yg0X,0.933,0.837,10,-4.458,0,0.0581,0.0151,0.118,0.0565,0.829,128.003,audio_features,65sp1itT9abmQJwSI4Yg0X,spotify:track:65sp1itT9abmQJwSI4Yg0X,https://api.spotify.com/v1/tracks/65sp1itT9abmQJwSI4Yg0X,https://api.spotify.com/v1/audio-analysis/65sp1itT9abmQJwSI4Yg0X,170503,4
90,"Walla Walla (From ""Pagalpanti"")",Nakash Aziz,spotify:track:48L4Cz7DLg9uEE6QgGds3M,0.629,0.804,2,-4.278,0,0.0641,0.411,0,0.074,0.595,102.059,audio_features,48L4Cz7DLg9uEE6QgGds3M,spotify:track:48L4Cz7DLg9uEE6QgGds3M,https://api.spotify.com/v1/tracks/48L4Cz7DLg9uEE6QgGds3M,https://api.spotify.com/v1/audio-analysis/48L4Cz7DLg9uEE6QgGds3M,226038,4
91,"Bimar Dil (From ""Pagalpanti"")",Asees Kaur,spotify:track:0KZQko7rcau4ube5CfND9T,0.752,0.696,1,-4.648,1,0.0667,0.0244,1.35e-06,0.154,0.355,89.991,audio_features,0KZQko7rcau4ube5CfND9T,spotify:track:0KZQko7rcau4ube5CfND9T,https://api.spotify.com/v1/tracks/0KZQko7rcau4ube5CfND9T,https://api.spotify.com/v1/audio-analysis/0KZQko7rcau4ube5CfND9T,300278,4
92,Tum Par Hum Hai Atke,Neha Kakkar,spotify:track:6EdwO9QlKM8UCZlmtutqZJ,0.765,0.95,8,-2.409,1,0.0913,0.441,1.33e-05,0.342,0.882,130.011,audio_features,6EdwO9QlKM8UCZlmtutqZJ,spotify:track:6EdwO9QlKM8UCZlmtutqZJ,https://api.spotify.com/v1/tracks/6EdwO9QlKM8UCZlmtutqZJ,https://api.spotify.com/v1/audio-analysis/6EdwO9QlKM8UCZlmtutqZJ,178619,4
93,"High Heels Te Nachche (From ""Ki & Ka"")",Meet Bros.,spotify:track:4Qj8u8NFQ9wGqtr4vdpJn3,0.796,0.85,1,-3.641,1,0.203,0.0992,0,0.129,0.559,136.03,audio_features,4Qj8u8NFQ9wGqtr4vdpJn3,spotify:track:4Qj8u8NFQ9wGqtr4vdpJn3,https://api.spotify.com/v1/tracks/4Qj8u8NFQ9wGqtr4vdpJn3,https://api.spotify.com/v1/audio-analysis/4Qj8u8NFQ9wGqtr4vdpJn3,212116,4
94,"Koka (From ""Khandaani Shafakhana"")",Jasbir Jassi,spotify:track:4H2wyTfSobQHsVnt2JYPMf,0.873,0.963,7,-1.376,1,0.104,0.172,0.000176,0.0233,0.906,94.004,audio_features,4H2wyTfSobQHsVnt2JYPMf,spotify:track:4H2wyTfSobQHsVnt2JYPMf,https://api.spotify.com/v1/tracks/4H2wyTfSobQHsVnt2JYPMf,https://api.spotify.com/v1/audio-analysis/4H2wyTfSobQHsVnt2JYPMf,176092,4
95,Radhe Radhe,Meet Bros.,spotify:track:1HbmeBqRlEk54KK8gxQqbZ,0.494,0.832,5,-3.727,0,0.291,0.518,0,0.679,0.737,140.039,audio_features,1HbmeBqRlEk54KK8gxQqbZ,spotify:track:1HbmeBqRlEk54KK8gxQqbZ,https://api.spotify.com/v1/tracks/1HbmeBqRlEk54KK8gxQqbZ,https://api.spotify.com/v1/audio-analysis/1HbmeBqRlEk54KK8gxQqbZ,210806,4
96,Dil Ka Telephone,Meet Bros.,spotify:track:0i4r9oQAjxUlSVVp0ibNkx,0.812,0.859,5,-3.367,0,0.165,0.513,0,0.174,0.793,102.022,audio_features,0i4r9oQAjxUlSVVp0ibNkx,spotify:track:0i4r9oQAjxUlSVVp0ibNkx,https://api.spotify.com/v1/tracks/0i4r9oQAjxUlSVVp0ibNkx,https://api.spotify.com/v1/audio-analysis/0i4r9oQAjxUlSVVp0ibNkx,209567,4
97,Ik Mulaqaat,Meet Bros.,spotify:track:17uI7afUaul1hCzMTF9txd,0.634,0.648,3,-6.781,0,0.0412,0.361,0,0.619,0.667,95.989,audio_features,17uI7afUaul1hCzMTF9txd,spotify:track:17uI7afUaul1hCzMTF9txd,https://api.spotify.com/v1/tracks/17uI7afUaul1hCzMTF9txd,https://api.spotify.com/v1/audio-analysis/17uI7afUaul1hCzMTF9txd,247812,4
98,Gat Gat,Meet Bros.,spotify:track:6GqRmZ7vO0juMc3fQsGe65,0.64,0.706,0,-3.848,1,0.094,0.192,9.54e-05,0.522,0.62,176.011,audio_features,6GqRmZ7vO0juMc3fQsGe65,spotify:track:6GqRmZ7vO0juMc3fQsGe65,https://api.spotify.com/v1/tracks/6GqRmZ7vO0juMc3fQsGe65,https://api.spotify.com/v1/audio-analysis/6GqRmZ7vO0juMc3fQsGe65,220909,4
99,"Naagin Jaisi (From ""Sangeetkaar"")",Tony Kakkar,spotify:track:1dThhaYo6JffdLQA8gnYpv,0.835,0.601,11,-3.871,1,0.0509,0.267,0.000131,0.0861,0.762,92.02,audio_features,1dThhaYo6JffdLQA8gnYpv,spotify:track:1dThhaYo6JffdLQA8gnYpv,https://api.spotify.com/v1/tracks/1dThhaYo6JffdLQA8gnYpv,https://api.spotify.com/v1/audio-analysis/1dThhaYo6JffdLQA8gnYpv,125217,4
100,Wah Wai Wahh,Neha Kakkar,spotify:track:1WNx951v5YEC58zCvcGDNk,0.804,0.905,2,-1.512,0,0.0517,0.415,5.49e-06,0.0741,0.715,98.055,audio_features,1WNx951v5YEC58zCvcGDNk,spotify:track:1WNx951v5YEC58zCvcGDNk,https://api.spotify.com/v1/tracks/1WNx951v5YEC58zCvcGDNk,https://api.spotify.com/v1/audio-analysis/1WNx951v5YEC58zCvcGDNk,176344,4
101,Iraade Kar Buland,Sukhwinder Singh,spotify:track:1OtGSzlOlK8QnEXmqwMISN,0.708,0.797,5,-4.794,1,0.0699,0.0241,0,0.119,0.374,125.324,audio_features,1OtGSzlOlK8QnEXmqwMISN,spotify:track:1OtGSzlOlK8QnEXmqwMISN,https://api.spotify.com/v1/tracks/1OtGSzlOlK8QnEXmqwMISN,https://api.spotify.com/v1/audio-analysis/1OtGSzlOlK8QnEXmqwMISN,228191,4
102,Tera Baap Aaya,Farhad Bhiwandiwala,spotify:track:22qqToXc5l7Wkh9GcVTcet,0.7,0.91,2,-4.993,1,0.193,0.139,1.26e-05,0.307,0.788,159.968,audio_features,22qqToXc5l7Wkh9GcVTcet,spotify:track:22qqToXc5l7Wkh9GcVTcet,https://api.spotify.com/v1/tracks/22qqToXc5l7Wkh9GcVTcet,https://api.spotify.com/v1/audio-analysis/22qqToXc5l7Wkh9GcVTcet,164979,4
103,Chandigarh Mein,Badshah,spotify:track:3Eb4VbsbXMpS5Mk9HWTDia,0.809,0.873,6,-2.455,0,0.0556,0.00612,9.07e-06,0.0732,0.34,100.013,audio_features,3Eb4VbsbXMpS5Mk9HWTDia,spotify:track:3Eb4VbsbXMpS5Mk9HWTDia,https://api.spotify.com/v1/tracks/3Eb4VbsbXMpS5Mk9HWTDia,https://api.spotify.com/v1/audio-analysis/3Eb4VbsbXMpS5Mk9HWTDia,205200,4
104,"Sanam Teri Kasam (From ""Sanam Teri Kasam"")",Ankit Tiwari,spotify:track:44Gp4GIRWoxFnuHlMyhhiJ,0.624,0.551,0,-6.871,0,0.033,0.285,0,0.234,0.229,149.97,audio_features,44Gp4GIRWoxFnuHlMyhhiJ,spotify:track:44Gp4GIRWoxFnuHlMyhhiJ,https://api.spotify.com/v1/tracks/44Gp4GIRWoxFnuHlMyhhiJ,https://api.spotify.com/v1/audio-analysis/44Gp4GIRWoxFnuHlMyhhiJ,314000,4
105,"Dilbara (From ""Pati Patni Aur Woh"")",Sachet Tandon,spotify:track:0p83RJy9EZ0hlg82xcXH7f,0.304,0.686,0,-4.869,0,0.0497,0.254,0,0.106,0.236,89.991,audio_features,0p83RJy9EZ0hlg82xcXH7f,spotify:track:0p83RJy9EZ0hlg82xcXH7f,https://api.spotify.com/v1/tracks/0p83RJy9EZ0hlg82xcXH7f,https://api.spotify.com/v1/audio-analysis/0p83RJy9EZ0hlg82xcXH7f,247682,4
106,Prada,The Doorbeen,spotify:track:6NLzzwFbAD1imLXGBMj9jo,0.838,0.727,8,-6.576,1,0.0949,0.0713,0,0.107,0.192,94.014,audio_features,6NLzzwFbAD1imLXGBMj9jo,spotify:track:6NLzzwFbAD1imLXGBMj9jo,https://api.spotify.com/v1/tracks/6NLzzwFbAD1imLXGBMj9jo,https://api.spotify.com/v1/audio-analysis/6NLzzwFbAD1imLXGBMj9jo,185500,4
107,"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")",Arijit Singh,spotify:track:2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,11,-7.556,1,0.0366,0.736,0,0.11,0.306,70.368,audio_features,2Fv2injs4qAm8mJBGaxVKU,spotify:track:2Fv2injs4qAm8mJBGaxVKU,https://api.spotify.com/v1/tracks/2Fv2injs4qAm8mJBGaxVKU,https://api.spotify.com/v1/audio-analysis/2Fv2injs4qAm8mJBGaxVKU,284780,4
108,Kaise Hua,Vishal Mishra,spotify:track:5w0Xpt2YHT2Y3z3e4UUJP7,0.37,0.467,2,-6.973,1,0.0411,0.442,0,0.109,0.162,137.796,audio_features,5w0Xpt2YHT2Y3z3e4UUJP7,spotify:track:5w0Xpt2YHT2Y3z3e4UUJP7,https://api.spotify.com/v1/tracks/5w0Xpt2YHT2Y3z3e4UUJP7,https://api.spotify.com/v1/audio-analysis/5w0Xpt2YHT2Y3z3e4UUJP7,234722,4
109,Dance Like,Harrdy Sandhu,spotify:track:36EPfDEkfLYQLt8Fvced8x,0.862,0.818,0,-2.92,0,0.0957,0.38,0,0.301,0.543,100.066,audio_features,36EPfDEkfLYQLt8Fvced8x,spotify:track:36EPfDEkfLYQLt8Fvced8x,https://api.spotify.com/v1/tracks/36EPfDEkfLYQLt8Fvced8x,https://api.spotify.com/v1/audio-analysis/36EPfDEkfLYQLt8Fvced8x,171600,4
110,"Muqabla (From ""Street Dancer 3D"")",Yash Narvekar,spotify:track:28veUNu4veN0LOBVa0nFw8,0.804,0.913,0,-3.135,1,0.0933,0.0248,2.84e-05,0.391,0.544,119.993,audio_features,28veUNu4veN0LOBVa0nFw8,spotify:track:28veUNu4veN0LOBVa0nFw8,https://api.spotify.com/v1/tracks/28veUNu4veN0LOBVa0nFw8,https://api.spotify.com/v1/audio-analysis/28veUNu4veN0LOBVa0nFw8,176125,4
111,Laal Ghaghra,Neha Kakkar,spotify:track:3fpVYSLnxkadjYwQPTyo4H,0.77,0.969,2,-0.179,1,0.0661,0.154,0,0.0809,0.692,134.983,audio_features,3fpVYSLnxkadjYwQPTyo4H,spotify:track:3fpVYSLnxkadjYwQPTyo4H,https://api.spotify.com/v1/tracks/3fpVYSLnxkadjYwQPTyo4H,https://api.spotify.com/v1/audio-analysis/3fpVYSLnxkadjYwQPTyo4H,268889,4
112,Sauda Khara Khara,Diljit Dosanjh,spotify:track:4LLvxxkWtt818FNO3cbsdo,0.687,0.919,10,-3.28,1,0.0635,0.0939,4.38e-06,0.105,0.877,145.037,audio_features,4LLvxxkWtt818FNO3cbsdo,spotify:track:4LLvxxkWtt818FNO3cbsdo,https://api.spotify.com/v1/tracks/4LLvxxkWtt818FNO3cbsdo,https://api.spotify.com/v1/audio-analysis/4LLvxxkWtt818FNO3cbsdo,211034,4
113,Ve Maahi,Arijit Singh,spotify:track:4t1DkxexoMbIHfSHS4Uiyr,0.65,0.551,0,-6.906,1,0.0274,0.405,0,0.219,0.294,102.934,audio_features,4t1DkxexoMbIHfSHS4Uiyr,spotify:track:4t1DkxexoMbIHfSHS4Uiyr,https://api.spotify.com/v1/tracks/4t1DkxexoMbIHfSHS4Uiyr,https://api.spotify.com/v1/audio-analysis/4t1DkxexoMbIHfSHS4Uiyr,223999,4
114,"Chashni (From ""Bharat"")",Abhijeet Srivastava,spotify:track:5X5db3FrBOHbibrFKA02MQ,0.756,0.52,6,-8.642,1,0.0341,0.495,0,0.0901,0.684,119.92,audio_features,5X5db3FrBOHbibrFKA02MQ,spotify:track:5X5db3FrBOHbibrFKA02MQ,https://api.spotify.com/v1/tracks/5X5db3FrBOHbibrFKA02MQ,https://api.spotify.com/v1/audio-analysis/5X5db3FrBOHbibrFKA02MQ,265995,4
115,"Akh Lad Jaave (From ""Loveyatri"")",Badshah,spotify:track:554Jv8PaaIVAwOOpoJ4YCm,0.867,0.705,10,-3.893,0,0.0522,0.00452,0,0.0868,0.285,94.985,audio_features,554Jv8PaaIVAwOOpoJ4YCm,spotify:track:554Jv8PaaIVAwOOpoJ4YCm,https://api.spotify.com/v1/tracks/554Jv8PaaIVAwOOpoJ4YCm,https://api.spotify.com/v1/audio-analysis/554Jv8PaaIVAwOOpoJ4YCm,180176,4
116,Sajna Ve,Vishal Mishra,spotify:track:1lWjvbQWru7XPekvQGiKv5,0.602,0.378,8,-8.706,0,0.0361,0.642,0,0.134,0.391,83.992,audio_features,1lWjvbQWru7XPekvQGiKv5,spotify:track:1lWjvbQWru7XPekvQGiKv5,https://api.spotify.com/v1/tracks/1lWjvbQWru7XPekvQGiKv5,https://api.spotify.com/v1/audio-analysis/1lWjvbQWru7XPekvQGiKv5,197857,4
