,songs,artists,uris,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
691,You Belong With Me,Taylor Swift,spotify:track:1GEBsLDvJGw7kviySRI6GX,0.687,0.745,6,-4.432,1,0.0379,0.178,1.59e-05,0.111,0.435,129.966,audio_features,1GEBsLDvJGw7kviySRI6GX,spotify:track:1GEBsLDvJGw7kviySRI6GX,https://api.spotify.com/v1/tracks/1GEBsLDvJGw7kviySRI6GX,https://api.spotify.com/v1/audio-analysis/1GEBsLDvJGw7kviySRI6GX,232120,4
692,LoveGame,Lady Gaga,spotify:track:0eH2eHURaXUP15D8gQlfjx,0.894,0.678,6,-5.611,0,0.0523,0.00569,2.43e-06,0.317,0.844,105.024,audio_features,0eH2eHURaXUP15D8gQlfjx,spotify:track:0eH2eHURaXUP15D8gQlfjx,https://api.spotify.com/v1/tracks/0eH2eHURaXUP15D8gQlfjx,https://api.spotify.com/v1/audio-analysis/0eH2eHURaXUP15D8gQlfjx,216333,4
693,If U Seek Amy,Britney Spears,spotify:track:2hdy9Wt9qp7M7d0U3ossu2,0.717,0.587,4,-7.296,0,0.0339,0.0192,0,0.0523,0.544,129.954,audio_features,2hdy9Wt9qp7M7d0U3ossu2,spotify:track:2hdy9Wt9qp7M7d0U3ossu2,https://api.spotify.com/v1/tracks/2hdy9Wt9qp7M7d0U3ossu2,https://api.spotify.com/v1/audio-analysis/2hdy9Wt9qp7M7d0U3ossu2,216520,4
694,Love Sex Magic (feat. Justin Timberlake),Ciara,spotify:track:1BIENruTnjKdB7HD2YIlRr,0.893,0.666,10,-5.089,0,0.138,0.0206,0,0.342,0.874,107.011,audio_features,1BIENruTnjKdB7HD2YIlRr,spotify:track:1BIENruTnjKdB7HD2YIlRr,https://api.spotify.com/v1/tracks/1BIENruTnjKdB7HD2YIlRr,https://api.spotify.com/v1/audio-analysis/1BIENruTnjKdB7HD2YIlRr,220427,4
695,Blame It,Jamie Foxx,spotify:track:08uGhvS5MfBk7crUCpnjva,0.673,0.614,7,-5.426,1,0.103,0.0782,0,0.139,0.362,176.052,audio_features,08uGhvS5MfBk7crUCpnjva,spotify:track:08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/tracks/08uGhvS5MfBk7crUCpnjva,https://api.spotify.com/v1/audio-analysis/08uGhvS5MfBk7crUCpnjva,289747,4
696,We Are The People,Empire of the Sun,spotify:track:57RHMnLMQx8Qz5V6c0E8dF,0.666,0.785,4,-5.37,0,0.0308,0.0981,0.0198,0.434,0.549,122.973,audio_features,57RHMnLMQx8Qz5V6c0E8dF,spotify:track:57RHMnLMQx8Qz5V6c0E8dF,https://api.spotify.com/v1/tracks/57RHMnLMQx8Qz5V6c0E8dF,https://api.spotify.com/v1/audio-analysis/57RHMnLMQx8Qz5V6c0E8dF,267355,4
697,"Happy - From ""Despicable Me 2""",Pharrell Williams,spotify:track:60nZcImufyMA1MKQY3dcCH,0.647,0.822,5,-4.662,0,0.183,0.219,0,0.0908,0.962,160.019,audio_features,60nZcImufyMA1MKQY3dcCH,spotify:track:60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH,232720,4
698,She Looks So Perfect,5 Seconds of Summer,spotify:track:1CQ2cMfrmFM1YdfmjENKVE,0.494,0.951,9,-4.237,1,0.132,0.000569,0,0.327,0.441,160.025,audio_features,1CQ2cMfrmFM1YdfmjENKVE,spotify:track:1CQ2cMfrmFM1YdfmjENKVE,https://api.spotify.com/v1/tracks/1CQ2cMfrmFM1YdfmjENKVE,https://api.spotify.com/v1/audio-analysis/1CQ2cMfrmFM1YdfmjENKVE,202496,4
699,The Man,Aloe Blacc,spotify:track:4e6ZN0EcEqYx74BTC5xQzy,0.533,0.755,11,-7.25,0,0.0419,0.0332,0,0.233,0.472,86.034,audio_features,4e6ZN0EcEqYx74BTC5xQzy,spotify:track:4e6ZN0EcEqYx74BTC5xQzy,https://api.spotify.com/v1/tracks/4e6ZN0EcEqYx74BTC5xQzy,https://api.spotify.com/v1/audio-analysis/4e6ZN0EcEqYx74BTC5xQzy,255907,4
700,Free (feat. Emeli Sandé),Rudimental,spotify:track:6jYIc1aO9W3W5RYOVFL10c,0.66,0.598,0,-8.691,1,0.0631,0.0367,0.0352,0.165,0.159,109.957,audio_features,6jYIc1aO9W3W5RYOVFL10c,spotify:track:6jYIc1aO9W3W5RYOVFL10c,https://api.spotify.com/v1/tracks/6jYIc1aO9W3W5RYOVFL10c,https://api.spotify.com/v1/audio-analysis/6jYIc1aO9W3W5RYOVFL10c,216102,4
701,Addicted To You,Avicii,spotify:track:4eDYMhIin1pSLIG96f1aD0,0.569,0.785,1,-4.057,0,0.0457,0.0505,1.12e-06,0.086,0.303,128.031,audio_features,4eDYMhIin1pSLIG96f1aD0,spotify:track:4eDYMhIin1pSLIG96f1aD0,https://api.spotify.com/v1/tracks/4eDYMhIin1pSLIG96f1aD0,https://api.spotify.com/v1/audio-analysis/4eDYMhIin1pSLIG96f1aD0,148387,4
702,Jump,Rihanna,spotify:track:4IBihEaN04iwfX5I9sGFj9,0.629,0.819,0,-6.181,1,0.25,0.229,0.00706,0.169,0.468,162.048,audio_features,4IBihEaN04iwfX5I9sGFj9,spotify:track:4IBihEaN04iwfX5I9sGFj9,https://api.spotify.com/v1/tracks/4IBihEaN04iwfX5I9sGFj9,https://api.spotify.com/v1/audio-analysis/4IBihEaN04iwfX5I9sGFj9,264453,4
703,Brave,Sara Bareilles,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,audio_features,6Uy6K3KdmUdAfelUp0SeXn,spotify:track:6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/tracks/6Uy6K3KdmUdAfelUp0SeXn,https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn,220573,4
704,All of Me,John Legend,spotify:track:3U4isOIWM3VvDubwSI3y7a,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,audio_features,3U4isOIWM3VvDubwSI3y7a,spotify:track:3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/tracks/3U4isOIWM3VvDubwSI3y7a,https://api.spotify.com/v1/audio-analysis/3U4isOIWM3VvDubwSI3y7a,269560,4
705,Team,Lorde,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,0.69,0.578,6,-7.436,1,0.0929,0.167,0,0.305,0.416,99.961,audio_features,3G6hD9B2ZHOsgf4WfNu7X1,spotify:track:3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/tracks/3G6hD9B2ZHOsgf4WfNu7X1,https://api.spotify.com/v1/audio-analysis/3G6hD9B2ZHOsgf4WfNu7X1,193059,4
706,Say Something,A Great Big World,spotify:track:78TKtlSLWK8pZAKKW3MyQL,0.453,0.146,2,-8.976,1,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,audio_features,78TKtlSLWK8pZAKKW3MyQL,spotify:track:78TKtlSLWK8pZAKKW3MyQL,https://api.spotify.com/v1/tracks/78TKtlSLWK8pZAKKW3MyQL,https://api.spotify.com/v1/audio-analysis/78TKtlSLWK8pZAKKW3MyQL,229400,3
707,Best Day Of My Life,American Authors,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,audio_features,5Hroj5K7vLpIG4FNCRIjbP,spotify:track:5Hroj5K7vLpIG4FNCRIjbP,https://api.spotify.com/v1/tracks/5Hroj5K7vLpIG4FNCRIjbP,https://api.spotify.com/v1/audio-analysis/5Hroj5K7vLpIG4FNCRIjbP,194240,4
708,Turn Down for What,DJ Snake,spotify:track:67awxiNHNyjMXhVgsHuIrs,0.818,0.799,1,-4.1,0,0.156,0.00107,0.128,0.057,0.0815,100.014,audio_features,67awxiNHNyjMXhVgsHuIrs,spotify:track:67awxiNHNyjMXhVgsHuIrs,https://api.spotify.com/v1/tracks/67awxiNHNyjMXhVgsHuIrs,https://api.spotify.com/v1/audio-analysis/67awxiNHNyjMXhVgsHuIrs,213733,4
709,Anything,Hedley,spotify:track:12jSeSrFB7NjW8PbI7rxVz,0.673,0.628,7,-6.469,1,0.0669,0.0326,0.000224,0.0778,0.906,151.972,audio_features,12jSeSrFB7NjW8PbI7rxVz,spotify:track:12jSeSrFB7NjW8PbI7rxVz,https://api.spotify.com/v1/tracks/12jSeSrFB7NjW8PbI7rxVz,https://api.spotify.com/v1/audio-analysis/12jSeSrFB7NjW8PbI7rxVz,191693,4
710,Problem,Ariana Grande,spotify:track:7vS3Y0IKjde7Xg85LWIEdP,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83e-06,0.159,0.625,103.008,audio_features,7vS3Y0IKjde7Xg85LWIEdP,spotify:track:7vS3Y0IKjde7Xg85LWIEdP,https://api.spotify.com/v1/tracks/7vS3Y0IKjde7Xg85LWIEdP,https://api.spotify.com/v1/audio-analysis/7vS3Y0IKjde7Xg85LWIEdP,193920,4
711,Sing,Ed Sheeran,spotify:track:6K8qKeWo5MsFED7wCR6Kop,0.818,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,audio_features,6K8qKeWo5MsFED7wCR6Kop,spotify:track:6K8qKeWo5MsFED7wCR6Kop,https://api.spotify.com/v1/tracks/6K8qKeWo5MsFED7wCR6Kop,https://api.spotify.com/v1/audio-analysis/6K8qKeWo5MsFED7wCR6Kop,235382,4
712,Boom Clap,Charli XCX,spotify:track:3x2YIvkLcxvZQsA5x6xyIR,0.659,0.911,4,-2.28,1,0.0786,0.154,0.000304,0.191,0.576,91.999,audio_features,3x2YIvkLcxvZQsA5x6xyIR,spotify:track:3x2YIvkLcxvZQsA5x6xyIR,https://api.spotify.com/v1/tracks/3x2YIvkLcxvZQsA5x6xyIR,https://api.spotify.com/v1/audio-analysis/3x2YIvkLcxvZQsA5x6xyIR,169866,4
713,Am I Wrong,Nico & Vinz,spotify:track:2wqaekenSQZm7hxQOYt8oE,0.725,0.68,8,-5.465,1,0.0306,0.162,2.13e-06,0.158,0.76,119.939,audio_features,2wqaekenSQZm7hxQOYt8oE,spotify:track:2wqaekenSQZm7hxQOYt8oE,https://api.spotify.com/v1/tracks/2wqaekenSQZm7hxQOYt8oE,https://api.spotify.com/v1/audio-analysis/2wqaekenSQZm7hxQOYt8oE,247520,4
714,We Are Done,The Madden Brothers,spotify:track:09Ye4UiReVCKbF2sXIZHGq,0.78,0.706,1,-8.346,0,0.0321,0.139,0.000184,0.106,0.834,121.155,audio_features,09Ye4UiReVCKbF2sXIZHGq,spotify:track:09Ye4UiReVCKbF2sXIZHGq,https://api.spotify.com/v1/tracks/09Ye4UiReVCKbF2sXIZHGq,https://api.spotify.com/v1/audio-analysis/09Ye4UiReVCKbF2sXIZHGq,216468,4
715,Nobody To Love - Extended Mix,Sigma,spotify:track:2iWkh5Qr8GF53aw5alaAoM,0.434,0.922,8,-5.938,1,0.0538,0.000441,0.00019,0.0605,0.178,175.008,audio_features,2iWkh5Qr8GF53aw5alaAoM,spotify:track:2iWkh5Qr8GF53aw5alaAoM,https://api.spotify.com/v1/tracks/2iWkh5Qr8GF53aw5alaAoM,https://api.spotify.com/v1/audio-analysis/2iWkh5Qr8GF53aw5alaAoM,250364,4
716,Wiggle (feat. Snoop Dogg),Jason Derulo,spotify:track:1MzXFDFEdndvOReLnoZ0p7,0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,81.946,audio_features,1MzXFDFEdndvOReLnoZ0p7,spotify:track:1MzXFDFEdndvOReLnoZ0p7,https://api.spotify.com/v1/tracks/1MzXFDFEdndvOReLnoZ0p7,https://api.spotify.com/v1/audio-analysis/1MzXFDFEdndvOReLnoZ0p7,193296,4
717,Waves - Robin Schulz Radio Edit,Mr. Probz,spotify:track:1HFfMOxCAT4GAwaPfCdmUs,0.829,0.51,5,-9.334,0,0.0369,0.00821,0.00143,0.0829,0.45,119.994,audio_features,1HFfMOxCAT4GAwaPfCdmUs,spotify:track:1HFfMOxCAT4GAwaPfCdmUs,https://api.spotify.com/v1/tracks/1HFfMOxCAT4GAwaPfCdmUs,https://api.spotify.com/v1/audio-analysis/1HFfMOxCAT4GAwaPfCdmUs,208133,4
718,Stay High - Habits Remix,Tove Lo,spotify:track:5JCi3pyggvk4B0yd0BK3ow,0.736,0.677,4,-7.036,0,0.0352,0.00114,0.844,0.0949,0.0747,121.01,audio_features,5JCi3pyggvk4B0yd0BK3ow,spotify:track:5JCi3pyggvk4B0yd0BK3ow,https://api.spotify.com/v1/tracks/5JCi3pyggvk4B0yd0BK3ow,https://api.spotify.com/v1/audio-analysis/5JCi3pyggvk4B0yd0BK3ow,258387,4
719,I Will Never Let You Down,Rita Ora,spotify:track:2ia7iiEtpiOL2ZVuWxBZGB,0.753,0.801,4,-3.215,1,0.0296,0.403,0,0.128,0.794,128.011,audio_features,2ia7iiEtpiOL2ZVuWxBZGB,spotify:track:2ia7iiEtpiOL2ZVuWxBZGB,https://api.spotify.com/v1/tracks/2ia7iiEtpiOL2ZVuWxBZGB,https://api.spotify.com/v1/audio-analysis/2ia7iiEtpiOL2ZVuWxBZGB,203467,4
720,Don't Stop,5 Seconds of Summer,spotify:track:4PCVZGch6Q57RVAcai9L8u,0.571,0.957,8,-3.468,1,0.0633,0.00209,1.5e-05,0.0425,0.892,149.946,audio_features,4PCVZGch6Q57RVAcai9L8u,spotify:track:4PCVZGch6Q57RVAcai9L8u,https://api.spotify.com/v1/tracks/4PCVZGch6Q57RVAcai9L8u,https://api.spotify.com/v1/audio-analysis/4PCVZGch6Q57RVAcai9L8u,169936,4
721,A Sky Full of Stars,Coldplay,spotify:track:6HFbq7cewJ7rPiffV0ciil,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,audio_features,6HFbq7cewJ7rPiffV0ciil,spotify:track:6HFbq7cewJ7rPiffV0ciil,https://api.spotify.com/v1/tracks/6HFbq7cewJ7rPiffV0ciil,https://api.spotify.com/v1/audio-analysis/6HFbq7cewJ7rPiffV0ciil,267867,4
722,Holding You,Ginny Blackmore,spotify:track:0HU9iFzxUtp3BalmdRx8JR,0.5,0.683,5,-6.642,0,0.035,0.0411,0,0.138,0.225,125.918,audio_features,0HU9iFzxUtp3BalmdRx8JR,spotify:track:0HU9iFzxUtp3BalmdRx8JR,https://api.spotify.com/v1/tracks/0HU9iFzxUtp3BalmdRx8JR,https://api.spotify.com/v1/audio-analysis/0HU9iFzxUtp3BalmdRx8JR,219343,4
723,American Dream,MKTO,spotify:track:3JMAdPq5TUOKBGsTATjLEH,0.554,0.767,0,-5.043,1,0.0497,0.114,0,0.231,0.497,122.846,audio_features,3JMAdPq5TUOKBGsTATjLEH,spotify:track:3JMAdPq5TUOKBGsTATjLEH,https://api.spotify.com/v1/tracks/3JMAdPq5TUOKBGsTATjLEH,https://api.spotify.com/v1/audio-analysis/3JMAdPq5TUOKBGsTATjLEH,225747,4
724,Bang Bang,Jessie J,spotify:track:0puf9yIluy9W0vpMEUoAnN,0.706,0.786,0,-3.417,0,0.091,0.26,0,0.38,0.751,150.028,audio_features,0puf9yIluy9W0vpMEUoAnN,spotify:track:0puf9yIluy9W0vpMEUoAnN,https://api.spotify.com/v1/tracks/0puf9yIluy9W0vpMEUoAnN,https://api.spotify.com/v1/audio-analysis/0puf9yIluy9W0vpMEUoAnN,199387,4
725,New Thang - The Works & Redfoo Remix,Redfoo,spotify:track:6lVT8pPEfJLNGOR3FEnGxR,0.698,0.95,7,-1.516,0,0.122,0.0196,0.00124,0.289,0.438,128.002,audio_features,6lVT8pPEfJLNGOR3FEnGxR,spotify:track:6lVT8pPEfJLNGOR3FEnGxR,https://api.spotify.com/v1/tracks/6lVT8pPEfJLNGOR3FEnGxR,https://api.spotify.com/v1/audio-analysis/6lVT8pPEfJLNGOR3FEnGxR,262500,4
726,Animals,Maroon 5,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,0.279,0.742,4,-6.46,0,0.0898,0.000185,0,0.593,0.328,189.868,audio_features,2bL2gyO6kBdLkNSkxXNh6x,spotify:track:2bL2gyO6kBdLkNSkxXNh6x,https://api.spotify.com/v1/tracks/2bL2gyO6kBdLkNSkxXNh6x,https://api.spotify.com/v1/audio-analysis/2bL2gyO6kBdLkNSkxXNh6x,231013,4
727,Only Love Can Hurt Like This,Paloma Faith,spotify:track:62ke5zFUJN6RvtXZgVH0F8,0.566,0.885,8,-4.528,1,0.0818,0.0958,9.97e-05,0.334,0.304,90.99,audio_features,62ke5zFUJN6RvtXZgVH0F8,spotify:track:62ke5zFUJN6RvtXZgVH0F8,https://api.spotify.com/v1/tracks/62ke5zFUJN6RvtXZgVH0F8,https://api.spotify.com/v1/audio-analysis/62ke5zFUJN6RvtXZgVH0F8,232893,4
728,Budapest,George Ezra,spotify:track:2ixsaeFioXJmMgkkbd4uj1,0.717,0.455,5,-8.303,1,0.0276,0.0846,0,0.11,0.389,127.812,audio_features,2ixsaeFioXJmMgkkbd4uj1,spotify:track:2ixsaeFioXJmMgkkbd4uj1,https://api.spotify.com/v1/tracks/2ixsaeFioXJmMgkkbd4uj1,https://api.spotify.com/v1/audio-analysis/2ixsaeFioXJmMgkkbd4uj1,200733,4
729,Step On Up,Benny Tipene,spotify:track:1AJiGWbllEXaT3cR9tDG7k,0.745,0.455,0,-6.791,1,0.0745,0.12,4.39e-06,0.0898,0.752,87.974,audio_features,1AJiGWbllEXaT3cR9tDG7k,spotify:track:1AJiGWbllEXaT3cR9tDG7k,https://api.spotify.com/v1/tracks/1AJiGWbllEXaT3cR9tDG7k,https://api.spotify.com/v1/audio-analysis/1AJiGWbllEXaT3cR9tDG7k,202920,4
730,L.A.LOVE (la la) [feat. YG],Fergie,spotify:track:5h2nC1QYVpK0AJra70Ja3p,0.509,0.482,7,-6.965,1,0.176,0.0186,0,0.238,0.301,101.042,audio_features,5h2nC1QYVpK0AJra70Ja3p,spotify:track:5h2nC1QYVpK0AJra70Ja3p,https://api.spotify.com/v1/tracks/5h2nC1QYVpK0AJra70Ja3p,https://api.spotify.com/v1/audio-analysis/5h2nC1QYVpK0AJra70Ja3p,211512,4
731,Blame (feat. John Newman),Calvin Harris,spotify:track:07nH4ifBxUB4lZcsf44Brn,0.414,0.857,0,-4.078,0,0.0808,0.0287,0.00574,0.343,0.348,128.024,audio_features,07nH4ifBxUB4lZcsf44Brn,spotify:track:07nH4ifBxUB4lZcsf44Brn,https://api.spotify.com/v1/tracks/07nH4ifBxUB4lZcsf44Brn,https://api.spotify.com/v1/audio-analysis/07nH4ifBxUB4lZcsf44Brn,212960,4
732,Ugly Heart,G.R.L.,spotify:track:1Vv0MPcooEoQzVZYfKMgKW,0.649,0.79,9,-5.529,1,0.0482,0.0167,0,0.255,0.458,124.993,audio_features,1Vv0MPcooEoQzVZYfKMgKW,spotify:track:1Vv0MPcooEoQzVZYfKMgKW,https://api.spotify.com/v1/tracks/1Vv0MPcooEoQzVZYfKMgKW,https://api.spotify.com/v1/audio-analysis/1Vv0MPcooEoQzVZYfKMgKW,199580,4
733,Trumpets,Jason Derulo,spotify:track:0C6BYlsXKgAQPnMfbYOnV4,0.627,0.703,0,-4.884,1,0.236,0.563,0,0.0962,0.64,81.897,audio_features,0C6BYlsXKgAQPnMfbYOnV4,spotify:track:0C6BYlsXKgAQPnMfbYOnV4,https://api.spotify.com/v1/tracks/0C6BYlsXKgAQPnMfbYOnV4,https://api.spotify.com/v1/audio-analysis/0C6BYlsXKgAQPnMfbYOnV4,217307,4
734,Chandelier,Sia,spotify:track:4VrWlk8IQxevMvERoX08iC,0.399,0.787,1,-2.88,1,0.0499,0.0197,6.07e-05,0.0685,0.572,117.089,audio_features,4VrWlk8IQxevMvERoX08iC,spotify:track:4VrWlk8IQxevMvERoX08iC,https://api.spotify.com/v1/tracks/4VrWlk8IQxevMvERoX08iC,https://api.spotify.com/v1/audio-analysis/4VrWlk8IQxevMvERoX08iC,216120,5
735,"Let It Go - From ""Frozen / Single Version",Demi Lovato,spotify:track:1CqToR35yWRwzL6i0u7VQl,0.5,0.658,7,-5.872,1,0.037,0.0257,0,0.265,0.245,139.838,audio_features,1CqToR35yWRwzL6i0u7VQl,spotify:track:1CqToR35yWRwzL6i0u7VQl,https://api.spotify.com/v1/tracks/1CqToR35yWRwzL6i0u7VQl,https://api.spotify.com/v1/audio-analysis/1CqToR35yWRwzL6i0u7VQl,225920,4
736,Bills,LunchMoney Lewis,spotify:track:4LWrlMkj3nFceDhigJmBGf,0.699,0.747,5,-3.453,1,0.0964,0.274,0,0.486,0.683,126.001,audio_features,4LWrlMkj3nFceDhigJmBGf,spotify:track:4LWrlMkj3nFceDhigJmBGf,https://api.spotify.com/v1/tracks/4LWrlMkj3nFceDhigJmBGf,https://api.spotify.com/v1/audio-analysis/4LWrlMkj3nFceDhigJmBGf,204600,4
737,Freaks - Radio Edit,Timmy Trumpet,spotify:track:6LkIe2jYyUiFvSFY3jYPc4,0.886,0.967,4,-0.776,1,0.142,0.0157,0.389,0.239,0.745,128.1,audio_features,6LkIe2jYyUiFvSFY3jYPc4,spotify:track:6LkIe2jYyUiFvSFY3jYPc4,https://api.spotify.com/v1/tracks/6LkIe2jYyUiFvSFY3jYPc4,https://api.spotify.com/v1/audio-analysis/6LkIe2jYyUiFvSFY3jYPc4,168750,4
738,Lay Me Down,Sam Smith,spotify:track:74sb4Gib0cL3TQeCjYF8vh,0.417,0.332,4,-9.482,1,0.0494,0.773,1.95e-05,0.109,0.172,119.156,audio_features,74sb4Gib0cL3TQeCjYF8vh,spotify:track:74sb4Gib0cL3TQeCjYF8vh,https://api.spotify.com/v1/tracks/74sb4Gib0cL3TQeCjYF8vh,https://api.spotify.com/v1/audio-analysis/74sb4Gib0cL3TQeCjYF8vh,253208,4
739,Thinking out Loud,Ed Sheeran,spotify:track:34gCuhDGsG4bRPIf9bb02f,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,audio_features,34gCuhDGsG4bRPIf9bb02f,spotify:track:34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/tracks/34gCuhDGsG4bRPIf9bb02f,https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f,281560,4
740,Up (feat. Demi Lovato),Olly Murs,spotify:track:1RidHM9BC4M8DpfSQ6YLJh,0.692,0.831,9,-5.389,1,0.034,0.0146,0,0.103,0.676,114.972,audio_features,1RidHM9BC4M8DpfSQ6YLJh,spotify:track:1RidHM9BC4M8DpfSQ6YLJh,https://api.spotify.com/v1/tracks/1RidHM9BC4M8DpfSQ6YLJh,https://api.spotify.com/v1/audio-analysis/1RidHM9BC4M8DpfSQ6YLJh,224294,4
741,Hold Back The River,James Bay,spotify:track:72FNf7DAlWLmuHiLTBcNHY,0.715,0.715,5,-7.364,1,0.0904,0.0526,0,0.0936,0.506,134.923,audio_features,72FNf7DAlWLmuHiLTBcNHY,spotify:track:72FNf7DAlWLmuHiLTBcNHY,https://api.spotify.com/v1/tracks/72FNf7DAlWLmuHiLTBcNHY,https://api.spotify.com/v1/audio-analysis/72FNf7DAlWLmuHiLTBcNHY,238747,4
742,So High,SIX60,spotify:track:5oxTOGoPUMaSlIg4TXb90F,0.554,0.576,9,-9.571,0,0.0405,0.175,0.000745,0.0893,0.284,80.066,audio_features,5oxTOGoPUMaSlIg4TXb90F,spotify:track:5oxTOGoPUMaSlIg4TXb90F,https://api.spotify.com/v1/tracks/5oxTOGoPUMaSlIg4TXb90F,https://api.spotify.com/v1/audio-analysis/5oxTOGoPUMaSlIg4TXb90F,225147,4
743,Jealous - Remix,Nick Jonas,spotify:track:5NQJnRpJHRaupdegphntQT,0.684,0.71,11,-3.614,0,0.0779,0.0132,0,0.444,0.451,93.007,audio_features,5NQJnRpJHRaupdegphntQT,spotify:track:5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/tracks/5NQJnRpJHRaupdegphntQT,https://api.spotify.com/v1/audio-analysis/5NQJnRpJHRaupdegphntQT,222187,4
744,Lean On (feat. MØ & DJ Snake),Major Lazer,spotify:track:2YWjW3wwQIBLNhxWKBQd16,0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,audio_features,2YWjW3wwQIBLNhxWKBQd16,spotify:track:2YWjW3wwQIBLNhxWKBQd16,https://api.spotify.com/v1/tracks/2YWjW3wwQIBLNhxWKBQd16,https://api.spotify.com/v1/audio-analysis/2YWjW3wwQIBLNhxWKBQd16,176561,4
745,Want to Want Me,Jason Derulo,spotify:track:0HFx7PLqzGxSfN59j3UHmR,0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.656,114.025,audio_features,0HFx7PLqzGxSfN59j3UHmR,spotify:track:0HFx7PLqzGxSfN59j3UHmR,https://api.spotify.com/v1/tracks/0HFx7PLqzGxSfN59j3UHmR,https://api.spotify.com/v1/audio-analysis/0HFx7PLqzGxSfN59j3UHmR,207719,4
746,White Lines,SIX60,spotify:track:4WWwiaRRKX77e48WD7t0CB,0.656,0.938,8,-4.389,1,0.0734,0.000717,1.22e-05,0.255,0.818,145.037,audio_features,4WWwiaRRKX77e48WD7t0CB,spotify:track:4WWwiaRRKX77e48WD7t0CB,https://api.spotify.com/v1/tracks/4WWwiaRRKX77e48WD7t0CB,https://api.spotify.com/v1/audio-analysis/4WWwiaRRKX77e48WD7t0CB,189516,4
747,Marvin Gaye (feat. Meghan Trainor),Charlie Puth,spotify:track:3MWGlCKyH4nILtXRnE9gd7,0.795,0.616,1,-5.281,0,0.06,0.417,0,0.349,0.815,110.015,audio_features,3MWGlCKyH4nILtXRnE9gd7,spotify:track:3MWGlCKyH4nILtXRnE9gd7,https://api.spotify.com/v1/tracks/3MWGlCKyH4nILtXRnE9gd7,https://api.spotify.com/v1/audio-analysis/3MWGlCKyH4nILtXRnE9gd7,190453,4
748,Five More Hours,Deorro,spotify:track:6YwLgicpvVuMt1eE2OldwQ,0.699,0.883,5,-3.226,0,0.219,0.0288,0,0.817,0.499,127.961,audio_features,6YwLgicpvVuMt1eE2OldwQ,spotify:track:6YwLgicpvVuMt1eE2OldwQ,https://api.spotify.com/v1/tracks/6YwLgicpvVuMt1eE2OldwQ,https://api.spotify.com/v1/audio-analysis/6YwLgicpvVuMt1eE2OldwQ,211975,4
749,Where Are Ü Now (with Justin Bieber),Jack Ü,spotify:track:66hayvUbTotekKU3H4ta1f,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,audio_features,66hayvUbTotekKU3H4ta1f,spotify:track:66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,250286,4
750,Can't Feel My Face,The Weeknd,spotify:track:22VdIZQfgXJea34mQxlt81,0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,audio_features,22VdIZQfgXJea34mQxlt81,spotify:track:22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/tracks/22VdIZQfgXJea34mQxlt81,https://api.spotify.com/v1/audio-analysis/22VdIZQfgXJea34mQxlt81,213520,4
